Volume,Observed Pressure,Calculated Pressure
0.00180357,795798,795637
0.00180162,796476,796373
0.00179967,796997,797109
0.00179772,797907,797845
0.00179578,798703,798580
0.00179384,799069,799315
0.00179191,800091,800050
0.00178998,801046,800784
0.00178806,801644,801519
0.00178614,801955,802253
0.00178422,802882,802987
0.00178231,803462,803720
0.0017804,804738,804454
0.0017785,804807,805187
0.0017766,805699,805920
0.0017747,806413,806652
0.00177281,807309,807385
0.00177092,808321,808117
0.00176904,808774,808848
0.00176716,809566,809580
0.00176528,810708,810311
0.00176341,810664,811042
0.00176154,811472,811773
0.00175968,812813,812504
0.00175782,813160,813234
0.00175596,814289,813964
0.00175411,814899,814694
0.00175226,815774,815424
0.00175041,815822,816153
0.00174857,816802,816882
0.00174674,817378,817611
0.0017449,818400,818339
0.00174308,818926,819068
0.00174125,819809,819796
0.00173943,820418,820523
0.00173761,821548,821251
0.0017358,821813,821978
0.00173399,822789,822705
0.00173218,823353,823432
0.00173038,824475,824159
0.00172858,825030,824885
0.00172679,825512,825611
0.00172499,826541,826337
0.00172321,826731,827062
0.00172142,827839,827788
0.00171964,828842,828513
0.00171787,829265,829237
0.00171609,830095,829962
0.00171432,831073,830686
0.00171256,831278,831410
0.0017108,832204,832134
0.00170904,833238,832858
0.00170728,833892,833581
0.00170553,834092,834304
0.00170378,835056,835027
0.00170204,835953,835749
0.0017003,836081,836472
0.00169856,836847,837194
0.00169683,837633,837915
0.0016951,839025,838637
0.00169337,839247,839358
0.00169165,839818,840079
0.00168993,840655,840800
0.00168822,841323,841521
0.00168651,841964,842241
0.0016848,843235,842961
0.00168309,844005,843681
0.00168139,844560,844400
0.00167969,845370,845119
0.001678,845561,845838
0.0016763,846814,846557
0.00167462,846978,847276
0.00167293,847704,847994
0.00167125,848618,848712
0.00166957,849451,849430
0.0016679,849963,850148
0.00166623,850511,850865
0.00166456,851460,851582
0.00166289,852536,852299
