Volume,Observed Pressure,Calculated Pressure
0.500872E-2,83141.5,83141.5
0.500269E-2,83241.8,83241.8
0.499668E-2,83342.2,83342.2
0.499068E-2,83442.5,83442.5
0.498469E-2,83542.9,83542.8
0.497872E-2,83643.2,83643.2
0.497277E-2,83743.5,83743.5
0.496683E-2,83843.9,83843.9
0.496090E-2,83944.2,83944.2
0.495499E-2,84044.6,84044.6
0.494909E-2,84144.9,84144.9
0.494320E-2,84245.3,84245.3
0.493733E-2,84345.6,84345.6
0.493148E-2,84446.0,84446.0
0.492563E-2,84546.3,84546.3
0.491980E-2,84646.7,84646.7
0.491399E-2,84747.0,84747.0
0.490819E-2,84847.3,84847.3
0.490240E-2,84947.7,84947.7
0.489663E-2,85048.0,85048.0
0.489086E-2,85148.4,85148.4
0.488512E-2,85248.7,85248.7
0.487938E-2,85349.1,85349.1
0.487366E-2,85449.4,85449.4
0.486796E-2,85549.8,85549.8
0.486226E-2,85650.2,85650.2
0.485658E-2,85750.5,85750.5
0.485092E-2,85850.9,85850.9
0.484526E-2,85951.2,85951.2
0.483962E-2,86051.6,86051.6
0.483399E-2,86151.9,86151.9
0.482838E-2,86252.3,86252.3
0.482278E-2,86352.6,86352.6
0.481719E-2,86453.0,86453.0
0.481161E-2,86553.3,86553.3
0.480605E-2,86653.7,86653.7
0.480050E-2,86754.1,86754.1
0.479497E-2,86854.4,86854.4
0.478944E-2,86954.8,86954.8
0.478393E-2,87055.1,87055.1
0.477843E-2,87155.5,87155.5
0.477295E-2,87255.8,87255.8
0.476747E-2,87356.2,87356.2
