Volume,Observed Pressure,Calculated Pressure
0.370106E-1,47830.0,47853.0
0.369341E-1,47934.6,47951.2
0.368580E-1,48046.4,48049.3
0.367821E-1,48171.1,48147.4
0.367066E-1,48256.0,48245.6
0.366314E-1,48338.7,48343.7
0.365565E-1,48461.7,48441.8
0.364819E-1,48530.2,48539.9
0.364076E-1,48643.4,48638.1
0.363336E-1,48715.7,48736.2
0.362599E-1,48814.3,48834.3
0.361865E-1,48927.6,48932.4
0.361134E-1,49021.4,49030.5
0.360405E-1,49130.3,49128.6
0.359680E-1,49241.0,49226.7
0.358958E-1,49346.8,49324.8
0.358239E-1,49403.5,49422.8
0.357522E-1,49502.5,49520.9
0.356809E-1,49603.7,49619.0
0.356098E-1,49704.3,49717.1
0.355390E-1,49793.5,49815.1
0.354685E-1,49914.2,49913.2
0.353982E-1,50027.2,50011.3
0.353283E-1,50086.2,50109.3
0.352586E-1,50196.9,50207.4
0.351892E-1,50310.8,50305.4
0.351201E-1,50380.6,50403.5
0.350512E-1,50502.7,50501.5
0.349826E-1,50587.9,50599.5
0.349143E-1,50690.8,50697.6
0.348462E-1,50803.4,50795.6
0.347784E-1,50869.5,50893.6
0.347109E-1,51015.1,50991.7
0.346436E-1,51110.3,51089.7
0.345766E-1,51204.6,51187.7
0.345099E-1,51294.4,51285.7
0.344434E-1,51386.2,51383.7
0.343771E-1,51460.1,51481.7
0.343112E-1,51582.2,51579.7
0.342454E-1,51675.1,51677.7
0.341799E-1,51793.1,51775.7
0.341147E-1,51856.2,51873.7
0.340497E-1,51974.5,51971.7
0.339850E-1,52044.6,52069.6
0.339205E-1,52154.6,52167.6
0.338563E-1,52254.9,52265.6
0.337923E-1,52384.4,52363.6
0.337285E-1,52436.3,52461.5
0.336650E-1,52564.4,52559.5
0.336017E-1,52646.8,52657.4
0.335387E-1,52763.0,52755.4
0.334759E-1,52863.6,52853.3
0.334133E-1,52943.7,52951.3
0.333510E-1,53028.2,53049.2
0.332888E-1,53160.1,53147.2
0.332270E-1,53261.4,53245.1
0.331653E-1,53336.5,53343.0
0.331039E-1,53430.6,53440.9
0.330427E-1,53559.8,53538.9
0.329818E-1,53650.6,53636.8
0.329210E-1,53730.2,53734.7
0.328605E-1,53838.2,53832.6
0.328002E-1,53943.5,53930.5
0.327401E-1,54045.1,54028.4
