X,Y
0.425777E+0008,0.191941E+0008
0.425624E+0008,0.192356E+0008
0.425471E+0008,0.192772E+0008
0.425317E+0008,0.193187E+0008
0.425163E+0008,0.193602E+0008
0.425009E+0008,0.194016E+0008
0.424854E+0008,0.194431E+0008
0.424700E+0008,0.194846E+0008
0.424544E+0008,0.195260E+0008
0.424389E+0008,0.195674E+0008
0.424233E+0008,0.196088E+0008
0.424077E+0008,0.196502E+0008
0.423920E+0008,0.196916E+0008
0.423764E+0008,0.197330E+0008
0.423606E+0008,0.197743E+0008
0.423449E+0008,0.198157E+0008
0.423291E+0008,0.198570E+0008
0.423133E+0008,0.198983E+0008
0.422975E+0008,0.199396E+0008
0.422816E+0008,0.199809E+0008
0.422657E+0008,0.200221E+0008
0.422498E+0008,0.200634E+0008
0.422338E+0008,0.201046E+0008
0.422178E+0008,0.201458E+0008
0.422018E+0008,0.201870E+0008
0.421857E+0008,0.202282E+0008
0.421696E+0008,0.202694E+0008
0.421535E+0008,0.203105E+0008
0.421373E+0008,0.203517E+0008
0.421212E+0008,0.203928E+0008
0.421049E+0008,0.204339E+0008
0.420887E+0008,0.204750E+0008
0.420724E+0008,0.205161E+0008
0.420561E+0008,0.205571E+0008
0.420397E+0008,0.205982E+0008
0.420234E+0008,0.206392E+0008
0.420070E+0008,0.206802E+0008
0.419905E+0008,0.207212E+0008
0.419741E+0008,0.207622E+0008
0.419576E+0008,0.208032E+0008
0.419410E+0008,0.208441E+0008
0.419245E+0008,0.208851E+0008
0.419079E+0008,0.209260E+0008
0.418912E+0008,0.209669E+0008
0.418746E+0008,0.210078E+0008
0.418579E+0008,0.210487E+0008
0.418412E+0008,0.210895E+0008
0.418244E+0008,0.211304E+0008
0.418076E+0008,0.211712E+0008
0.417908E+0008,0.212120E+0008
0.417740E+0008,0.212528E+0008
0.417571E+0008,0.212936E+0008
0.417402E+0008,0.213344E+0008
0.417233E+0008,0.213751E+0008
0.417063E+0008,0.214159E+0008
0.416893E+0008,0.214566E+0008
0.416723E+0008,0.214973E+0008
0.416552E+0008,0.215380E+0008
0.416381E+0008,0.215786E+0008
0.416210E+0008,0.216193E+0008
0.416038E+0008,0.216599E+0008
0.415866E+0008,0.217006E+0008
0.415694E+0008,0.217412E+0008
0.415522E+0008,0.217818E+0008
0.415349E+0008,0.218223E+0008
0.415176E+0008,0.218629E+0008
0.415002E+0008,0.219034E+0008
0.414829E+0008,0.219440E+0008
0.414655E+0008,0.219845E+0008
0.414480E+0008,0.220250E+0008
0.414306E+0008,0.220654E+0008
0.414131E+0008,0.221059E+0008
0.413956E+0008,0.221463E+0008
0.413780E+0008,0.221868E+0008
0.413604E+0008,0.222272E+0008
0.413428E+0008,0.222676E+0008
0.413251E+0008,0.223080E+0008
0.413075E+0008,0.223483E+0008
0.412898E+0008,0.223887E+0008
0.412720E+0008,0.224290E+0008
0.412543E+0008,0.224693E+0008
0.412365E+0008,0.225096E+0008
0.412186E+0008,0.225499E+0008
0.412008E+0008,0.225901E+0008
0.411829E+0008,0.226304E+0008
0.411649E+0008,0.226706E+0008
0.411470E+0008,0.227108E+0008
0.411290E+0008,0.227510E+0008
0.411110E+0008,0.227912E+0008
0.410930E+0008,0.228314E+0008
0.410749E+0008,0.228715E+0008
0.410568E+0008,0.229116E+0008
0.410386E+0008,0.229517E+0008
0.410205E+0008,0.229918E+0008
0.410023E+0008,0.230319E+0008
0.409841E+0008,0.230720E+0008
0.409658E+0008,0.231120E+0008
0.409475E+0008,0.231520E+0008
0.409292E+0008,0.231921E+0008
0.409109E+0008,0.232320E+0008
0.408925E+0008,0.232720E+0008
0.408741E+0008,0.233120E+0008
0.408556E+0008,0.233519E+0008
0.408372E+0008,0.233918E+0008
0.408187E+0008,0.234317E+0008
