X,Y
0.130686E+0010,0.358393E+0009
0.130663E+0010,0.359308E+0009
0.130639E+0010,0.360222E+0009
0.130615E+0010,0.361136E+0009
0.130591E+0010,0.362050E+0009
0.130567E+0010,0.362964E+0009
0.130543E+0010,0.363877E+0009
0.130519E+0010,0.364791E+0009
0.130495E+0010,0.365704E+0009
0.130471E+0010,0.366617E+0009
0.130446E+0010,0.367530E+0009
0.130422E+0010,0.368443E+0009
0.130398E+0010,0.369355E+0009
0.130373E+0010,0.370268E+0009
0.130349E+0010,0.371180E+0009
0.130324E+0010,0.372092E+0009
0.130300E+0010,0.373004E+0009
0.130275E+0010,0.373916E+0009
0.130250E+0010,0.374827E+0009
0.130225E+0010,0.375739E+0009
0.130200E+0010,0.376650E+0009
0.130176E+0010,0.377561E+0009
0.130151E+0010,0.378472E+0009
0.130125E+0010,0.379382E+0009
0.130100E+0010,0.380293E+0009
0.130075E+0010,0.381203E+0009
0.130050E+0010,0.382113E+0009
0.130025E+0010,0.383023E+0009
0.129999E+0010,0.383933E+0009
0.129974E+0010,0.384843E+0009
0.129948E+0010,0.385752E+0009
0.129923E+0010,0.386662E+0009
0.129897E+0010,0.387571E+0009
0.129872E+0010,0.388480E+0009
0.129846E+0010,0.389388E+0009
0.129820E+0010,0.390297E+0009
0.129794E+0010,0.391205E+0009
0.129768E+0010,0.392114E+0009
0.129743E+0010,0.393022E+0009
0.129717E+0010,0.393929E+0009
0.129690E+0010,0.394837E+0009
0.129664E+0010,0.395745E+0009
0.129638E+0010,0.396652E+0009
0.129612E+0010,0.397559E+0009
0.129586E+0010,0.398466E+0009
0.129559E+0010,0.399373E+0009
0.129533E+0010,0.400279E+0009
0.129506E+0010,0.401186E+0009
0.129480E+0010,0.402092E+0009
0.129453E+0010,0.402998E+0009
0.129426E+0010,0.403904E+0009
0.129400E+0010,0.404809E+0009
0.129373E+0010,0.405715E+0009
0.129346E+0010,0.406620E+0009
0.129319E+0010,0.407525E+0009
0.129292E+0010,0.408430E+0009
0.129265E+0010,0.409335E+0009
0.129238E+0010,0.410239E+0009
0.129211E+0010,0.411144E+0009
0.129184E+0010,0.412048E+0009
0.129157E+0010,0.412952E+0009
0.129129E+0010,0.413856E+0009
0.129102E+0010,0.414759E+0009
0.129074E+0010,0.415663E+0009
0.129047E+0010,0.416566E+0009
0.129019E+0010,0.417469E+0009
0.128992E+0010,0.418372E+0009
0.128964E+0010,0.419274E+0009
0.128936E+0010,0.420177E+0009
0.128909E+0010,0.421079E+0009
0.128881E+0010,0.421981E+0009
0.128853E+0010,0.422883E+0009
0.128825E+0010,0.423784E+0009
0.128797E+0010,0.424686E+0009
0.128769E+0010,0.425587E+0009
0.128741E+0010,0.426488E+0009
0.128712E+0010,0.427389E+0009
0.128684E+0010,0.428290E+0009
0.128656E+0010,0.429190E+0009
0.128627E+0010,0.430090E+0009
0.128599E+0010,0.430990E+0009
0.128570E+0010,0.431890E+0009
0.128542E+0010,0.432790E+0009
0.128513E+0010,0.433689E+0009
0.128485E+0010,0.434589E+0009
0.128456E+0010,0.435488E+0009
0.128427E+0010,0.436387E+0009
0.128398E+0010,0.437285E+0009
0.128369E+0010,0.438184E+0009
0.128340E+0010,0.439082E+0009
0.128311E+0010,0.439980E+0009
0.128282E+0010,0.440878E+0009
0.128253E+0010,0.441776E+0009
0.128224E+0010,0.442673E+0009
0.128194E+0010,0.443571E+0009
0.128165E+0010,0.444468E+0009
0.128136E+0010,0.445364E+0009
0.128106E+0010,0.446261E+0009
0.128077E+0010,0.447158E+0009
0.128047E+0010,0.448054E+0009
0.128018E+0010,0.448950E+0009
0.127988E+0010,0.449846E+0009
0.127958E+0010,0.450741E+0009
0.127928E+0010,0.451637E+0009
0.127899E+0010,0.452532E+0009
0.127869E+0010,0.453427E+0009
0.127839E+0010,0.454322E+0009
0.127809E+0010,0.455216E+0009
0.127778E+0010,0.456111E+0009
0.127748E+0010,0.457005E+0009
0.127718E+0010,0.457899E+0009
0.127688E+0010,0.458792E+0009
0.127658E+0010,0.459686E+0009
0.127627E+0010,0.460579E+0009
0.127597E+0010,0.461472E+0009
0.127566E+0010,0.462365E+0009
0.127536E+0010,0.463258E+0009
0.127505E+0010,0.464151E+0009
0.127474E+0010,0.465043E+0009
0.127444E+0010,0.465935E+0009
0.127413E+0010,0.466827E+0009
0.127382E+0010,0.467718E+0009
0.127351E+0010,0.468610E+0009
0.127320E+0010,0.469501E+0009
0.127289E+0010,0.470392E+0009
0.127258E+0010,0.471283E+0009
0.127227E+0010,0.472173E+0009
0.127196E+0010,0.473063E+0009
0.127164E+0010,0.473954E+0009
0.127133E+0010,0.474843E+0009
0.127102E+0010,0.475733E+0009
0.127070E+0010,0.476623E+0009
0.127039E+0010,0.477512E+0009
0.127007E+0010,0.478401E+0009
0.126975E+0010,0.479290E+0009
0.126944E+0010,0.480178E+0009
0.126912E+0010,0.481067E+0009
0.126880E+0010,0.481955E+0009
0.126848E+0010,0.482843E+0009
0.126816E+0010,0.483730E+0009
0.126785E+0010,0.484618E+0009
0.126753E+0010,0.485505E+0009
0.126720E+0010,0.486392E+0009
0.126688E+0010,0.487279E+0009
0.126656E+0010,0.488165E+0009
0.126624E+0010,0.489052E+0009
0.126592E+0010,0.489938E+0009
0.126559E+0010,0.490824E+0009
0.126527E+0010,0.491710E+0009
0.126494E+0010,0.492595E+0009
0.126462E+0010,0.493480E+0009
0.126429E+0010,0.494365E+0009
0.126396E+0010,0.495250E+0009
0.126364E+0010,0.496135E+0009
0.126331E+0010,0.497019E+0009
0.126298E+0010,0.497903E+0009
0.126265E+0010,0.498787E+0009
0.126232E+0010,0.499671E+0009
0.126199E+0010,0.500554E+0009
0.126166E+0010,0.501437E+0009
0.126133E+0010,0.502320E+0009
0.126100E+0010,0.503203E+0009
0.126067E+0010,0.504085E+0009
0.126033E+0010,0.504968E+0009
0.126000E+0010,0.505850E+0009
0.125967E+0010,0.506731E+0009
0.125933E+0010,0.507613E+0009
0.125900E+0010,0.508494E+0009
0.125866E+0010,0.509375E+0009
0.125832E+0010,0.510256E+0009
0.125799E+0010,0.511137E+0009
0.125765E+0010,0.512017E+0009
0.125731E+0010,0.512897E+0009
0.125697E+0010,0.513777E+0009
0.125663E+0010,0.514657E+0009
0.125629E+0010,0.515536E+0009
0.125595E+0010,0.516416E+0009
0.125561E+0010,0.517295E+0009
0.125527E+0010,0.518173E+0009
0.125493E+0010,0.519052E+0009
0.125458E+0010,0.519930E+0009
0.125424E+0010,0.520808E+0009
0.125390E+0010,0.521686E+0009
0.125355E+0010,0.522564E+0009
0.125321E+0010,0.523441E+0009
0.125286E+0010,0.524318E+0009
0.125252E+0010,0.525195E+0009
0.125217E+0010,0.526071E+0009
0.125182E+0010,0.526948E+0009
0.125147E+0010,0.527824E+0009
0.125112E+0010,0.528700E+0009
0.125078E+0010,0.529575E+0009
0.125043E+0010,0.530451E+0009
0.125008E+0010,0.531326E+0009
0.124973E+0010,0.532201E+0009
0.124937E+0010,0.533075E+0009
0.124902E+0010,0.533950E+0009
0.124867E+0010,0.534824E+0009
0.124832E+0010,0.535698E+0009
0.124796E+0010,0.536572E+0009
0.124761E+0010,0.537445E+0009
0.124725E+0010,0.538318E+0009
0.124690E+0010,0.539191E+0009
0.124654E+0010,0.540064E+0009
0.124619E+0010,0.540936E+0009
0.124583E+0010,0.541809E+0009
0.124547E+0010,0.542681E+0009
0.124511E+0010,0.543552E+0009
0.124475E+0010,0.544424E+0009
0.124439E+0010,0.545295E+0009
0.124403E+0010,0.546166E+0009
0.124367E+0010,0.547037E+0009
0.124331E+0010,0.547907E+0009
0.124295E+0010,0.548777E+0009
0.124259E+0010,0.549647E+0009
0.124223E+0010,0.550517E+0009
0.124186E+0010,0.551386E+0009
0.124150E+0010,0.552256E+0009
0.124113E+0010,0.553124E+0009
0.124077E+0010,0.553993E+0009
0.124040E+0010,0.554862E+0009
0.124004E+0010,0.555730E+0009
0.123967E+0010,0.556598E+0009
0.123930E+0010,0.557465E+0009
0.123894E+0010,0.558333E+0009
0.123857E+0010,0.559200E+0009
0.123820E+0010,0.560067E+0009
0.123783E+0010,0.560934E+0009
0.123746E+0010,0.561800E+0009
0.123709E+0010,0.562666E+0009
0.123672E+0010,0.563532E+0009
0.123634E+0010,0.564398E+0009
0.123597E+0010,0.565263E+0009
0.123560E+0010,0.566128E+0009
0.123523E+0010,0.566993E+0009
0.123485E+0010,0.567858E+0009
0.123448E+0010,0.568722E+0009
0.123410E+0010,0.569586E+0009
0.123373E+0010,0.570450E+0009
0.123335E+0010,0.571313E+0009
0.123297E+0010,0.572177E+0009
0.123260E+0010,0.573040E+0009
0.123222E+0010,0.573902E+0009
0.123184E+0010,0.574765E+0009
0.123146E+0010,0.575627E+0009
0.123108E+0010,0.576489E+0009
0.123070E+0010,0.577351E+0009
0.123032E+0010,0.578212E+0009
0.122994E+0010,0.579074E+0009
0.122956E+0010,0.579935E+0009
0.122917E+0010,0.580795E+0009
0.122879E+0010,0.581656E+0009
0.122841E+0010,0.582516E+0009
0.122802E+0010,0.583376E+0009
0.122764E+0010,0.584235E+0009
0.122725E+0010,0.585095E+0009
0.122687E+0010,0.585954E+0009
0.122648E+0010,0.586812E+0009
0.122609E+0010,0.587671E+0009
0.122570E+0010,0.588529E+0009
0.122532E+0010,0.589387E+0009
0.122493E+0010,0.590245E+0009
0.122454E+0010,0.591102E+0009
0.122415E+0010,0.591960E+0009
0.122376E+0010,0.592817E+0009
0.122337E+0010,0.593673E+0009
0.122298E+0010,0.594530E+0009
0.122258E+0010,0.595386E+0009
0.122219E+0010,0.596241E+0009
0.122180E+0010,0.597097E+0009
0.122140E+0010,0.597952E+0009
0.122101E+0010,0.598807E+0009
0.122062E+0010,0.599662E+0009
0.122022E+0010,0.600517E+0009
0.121982E+0010,0.601371E+0009
0.121943E+0010,0.602225E+0009
0.121903E+0010,0.603078E+0009
0.121863E+0010,0.603932E+0009
0.121823E+0010,0.604785E+0009
0.121784E+0010,0.605638E+0009
0.121744E+0010,0.606490E+0009
